Id,SR,SR_LargeHerbivore,SR_LargeCarnivore,SR_LargeOmnivore,SR_MediumHerbivore,SR_MediumCarnivore,SR_MediumOmnivore,SR_SmallHerbivore,SR_SmallCarnivore,SR_SmallOmnivore
3055,60,10,4,2,11,3,6,11,3,10
3056,57,10,4,2,9,3,7,10,3,9
3057,52,11,4,2,8,2,6,9,2,8
3058,51,12,4,2,8,1,6,8,2,8
3059,56,15,4,2,6,2,6,9,4,8
3060,56,14,4,2,7,3,6,9,4,7
3061,52,11,4,2,7,2,6,9,4,7
3062,47,10,4,1,7,2,6,7,3,7
3063,50,10,5,1,8,2,6,7,3,8
3064,53,10,5,2,8,2,6,9,3,8
3065,60,15,5,2,8,2,6,10,4,8
3066,64,17,5,2,8,2,6,11,4,9
3067,68,19,5,2,9,2,6,12,4,9
3068,65,17,5,2,9,2,6,12,4,8
3069,63,15,5,2,10,2,6,11,4,8
3070,57,13,5,2,10,2,5,10,4,6
3071,59,12,5,2,9,3,6,10,4,8
3072,60,13,5,2,8,4,6,10,4,8
3073,58,15,5,2,7,4,5,8,4,8
3074,57,16,5,2,7,3,5,7,4,8
3075,48,12,5,2,5,3,5,7,4,5
3076,48,13,5,1,5,3,5,7,4,5
3077,38,6,1,1,8,3,2,5,3,9
3078,40,7,1,1,8,3,3,5,3,9
3079,36,5,1,1,8,3,3,4,3,8
3080,35,6,1,1,7,2,3,4,3,8
3081,36,6,1,1,7,2,3,5,3,8
3082,35,5,1,1,7,2,3,5,3,8
3083,33,5,1,1,6,2,3,4,3,8
3084,34,5,2,1,6,2,2,5,3,8
3085,36,5,2,1,7,2,2,5,4,8
3086,37,5,2,1,7,3,2,5,4,8
3087,38,5,2,1,7,3,2,5,4,9
3088,37,4,2,1,6,3,2,6,4,9
3089,38,4,2,1,7,3,2,6,4,9
3090,39,4,2,1,7,3,3,6,4,9
3091,45,4,2,1,8,3,4,8,4,11
3092,36,4,2,1,3,3,3,8,4,8
3093,36,4,2,1,3,3,3,8,4,8
3094,33,4,1,1,3,2,3,8,3,8
3095,35,4,1,1,4,2,3,9,3,8
3096,35,4,1,1,4,2,3,9,3,8
3097,34,4,1,1,4,2,3,8,3,8
3098,34,4,1,1,4,2,3,8,3,8
3099,35,5,1,1,4,2,3,8,3,8
3100,35,5,1,1,4,2,3,8,3,8
3101,35,6,1,1,4,2,2,8,3,8
3102,36,6,1,1,4,2,2,9,3,8
3103,37,6,2,1,4,2,2,9,3,8
3104,37,6,2,1,4,2,2,9,3,8
3105,37,6,2,1,4,2,2,9,3,8
3106,38,6,2,1,4,2,2,9,3,9
3107,38,6,2,1,4,2,2,9,3,9
3108,38,6,2,1,4,2,2,9,3,9
3109,37,6,2,2,4,2,2,7,3,9
3110,37,6,2,2,4,2,2,7,3,9
3111,35,6,2,2,3,2,3,6,3,8
3112,45,7,2,2,6,2,3,7,5,11
3113,44,6,2,2,6,2,3,7,5,11
3114,45,7,2,2,6,2,3,7,5,11
3115,47,7,3,2,6,2,3,7,6,11
3116,47,7,2,2,6,2,4,8,5,11
3117,54,7,4,1,7,3,4,10,6,12
3118,59,7,4,2,9,3,6,10,6,12
3119,64,13,4,2,11,3,6,10,5,10
3120,60,13,4,2,10,3,7,8,3,10
3121,59,12,4,2,9,3,7,9,3,10
3122,55,13,4,2,8,2,6,9,2,9
3123,56,13,4,2,6,3,6,9,4,9
3124,50,9,4,2,6,3,6,9,4,7
3125,49,9,4,2,6,2,5,9,4,8
3126,53,10,5,2,8,2,6,9,3,8
3127,57,12,5,2,8,2,6,10,4,8
3128,66,18,5,2,9,2,6,11,4,9
3129,68,19,5,2,9,2,6,12,4,9
3130,66,18,5,2,9,2,6,12,4,8
3131,67,17,5,2,10,3,6,11,4,9
3132,61,14,5,2,9,3,6,10,4,8
3133,58,13,5,2,8,3,6,10,4,7
3134,59,12,5,2,8,4,6,10,4,8
3135,57,14,5,2,8,4,5,8,4,7
3136,55,14,5,1,8,3,5,7,4,8
3137,47,11,5,1,5,3,5,7,4,6
3138,45,11,5,1,5,3,5,6,4,5
3139,43,9,5,1,6,3,5,6,4,4
3140,55,12,5,3,6,3,5,8,4,9
3141,38,6,1,1,8,3,2,5,3,9
3142,38,5,1,1,8,3,3,5,3,9
3143,36,5,1,1,8,2,3,5,3,8
3144,36,5,1,1,7,2,3,6,3,8
3145,36,5,1,1,7,2,3,6,3,8
3146,36,5,1,1,7,2,4,5,3,8
3147,34,5,1,1,6,2,4,4,3,8
3148,34,5,1,1,6,2,3,5,3,8
3149,37,5,2,1,7,2,2,5,4,9
3150,39,5,2,1,8,3,2,5,4,9
3151,41,6,2,1,8,3,3,5,4,9
3152,40,6,2,1,7,3,3,5,4,9
3153,39,5,2,1,7,3,3,5,4,9
3154,37,5,1,1,6,3,3,6,3,9
3155,41,4,2,1,8,3,3,7,4,9
3156,45,4,2,1,7,3,4,9,4,11
3157,42,4,2,1,5,3,4,8,4,11
3158,33,4,1,1,3,2,3,8,3,8
3159,34,4,1,1,4,2,3,8,3,8
3160,34,4,1,1,4,2,3,8,3,8
3161,34,4,1,1,4,2,3,8,3,8
3162,34,4,1,1,4,2,3,8,3,8
3163,35,5,1,1,4,2,3,8,3,8
3164,35,5,1,1,4,2,3,8,3,8
3165,35,6,1,1,4,2,2,8,3,8
3166,35,6,1,1,4,2,2,8,3,8
3167,36,6,1,1,4,2,2,9,3,8
3168,37,6,2,1,4,2,2,9,3,8
3169,37,6,2,1,4,2,2,9,3,8
3170,37,6,2,1,4,2,2,9,3,8
3171,38,6,2,1,4,2,2,9,3,9
3172,37,6,2,1,4,2,2,8,3,9
3173,37,6,2,2,4,2,2,7,3,9
3174,37,6,2,2,4,2,2,7,3,9
3175,43,6,2,2,6,2,3,7,4,11
3176,44,6,2,2,6,2,3,7,5,11
3177,44,6,2,2,6,2,3,7,5,11
3178,45,7,2,2,6,2,3,7,5,11
3179,46,7,3,1,6,2,3,7,6,11
3180,48,7,3,1,6,2,3,9,6,11
3181,56,9,4,1,6,3,5,10,6,12
3182,59,8,4,3,8,3,5,10,6,12
3183,62,11,4,2,9,3,6,10,6,11
3184,67,14,4,2,10,3,6,11,5,12
3185,65,15,4,2,10,3,6,12,3,10
3186,64,15,4,2,9,3,7,11,3,10
3187,54,13,4,2,6,2,6,9,3,9
3188,56,11,4,2,6,3,7,10,4,9
3189,54,11,4,2,6,2,6,10,4,9
3190,56,10,5,2,9,3,6,9,4,8
3191,51,10,4,2,8,3,5,8,3,8
3192,63,16,5,2,9,2,6,11,4,8
3193,67,18,5,2,9,3,6,11,4,9
3194,68,17,5,2,10,3,7,11,4,9
3195,59,14,5,2,9,2,6,9,4,8
3196,64,13,5,2,9,4,7,10,5,9
3197,59,11,5,1,8,4,6,10,5,9
3198,52,10,5,1,8,3,6,9,4,6
3199,44,7,5,2,6,3,5,7,4,5
3200,42,8,5,1,4,3,5,7,4,5
3201,43,10,5,1,4,3,5,6,4,5
3202,43,11,5,1,4,3,5,6,4,4
3203,53,11,5,3,6,3,5,7,4,9
3204,43,7,5,3,6,3,5,6,3,5
3205,39,5,1,1,9,3,3,5,3,9
3206,37,5,1,1,8,2,3,5,3,9
3207,37,5,1,1,8,2,3,5,3,9
3208,37,5,1,1,8,2,3,6,3,8
3209,37,5,1,1,7,2,4,6,3,8
3210,38,5,1,1,8,2,4,6,3,8
3211,36,5,1,1,7,2,3,5,3,9
3212,36,5,1,1,7,2,3,5,3,9
3213,37,7,1,1,6,2,3,5,3,9
3214,45,7,2,1,9,3,3,7,4,9
3215,41,7,2,1,8,3,3,5,3,9
3216,43,7,2,1,8,3,3,6,4,9
3217,40,7,1,1,7,3,3,6,3,9
3218,40,6,1,1,8,3,3,6,3,9
3219,40,6,1,1,7,3,3,7,3,9
3220,44,6,2,1,7,3,4,8,3,10
3221,43,4,2,1,6,3,4,9,3,11
3222,34,4,1,1,4,3,2,8,3,8
3223,34,4,1,1,4,2,3,8,3,8
3224,33,4,1,1,4,2,2,8,3,8
3225,34,4,1,1,4,2,3,8,3,8
3226,33,4,1,1,4,2,2,8,3,8
3227,34,4,1,1,4,2,3,8,3,8
3228,34,5,1,1,4,2,2,8,3,8
3229,34,5,1,1,4,2,2,8,3,8
3230,35,6,1,1,4,2,2,8,3,8
3231,36,6,1,1,4,2,2,9,3,8
3232,37,6,2,1,4,2,2,9,3,8
3233,37,6,2,1,4,2,2,9,3,8
3234,36,6,2,1,4,2,2,8,3,8
3235,37,6,2,1,4,2,2,8,3,9
3236,37,6,2,1,4,2,2,8,3,9
3237,36,6,2,2,3,2,2,7,3,9
3238,36,6,2,2,3,2,3,6,3,9
3239,43,6,2,1,6,2,3,7,5,11
3240,44,6,2,2,6,2,3,7,5,11
3241,44,6,2,1,6,2,3,7,5,12
3242,47,8,3,1,6,2,3,7,5,12
3243,48,8,3,1,6,2,3,7,6,12
3244,51,8,3,1,6,2,4,9,6,12
3245,54,9,4,1,6,2,4,10,5,13
3246,59,8,4,2,8,3,5,10,6,13
3247,65,12,4,2,9,3,6,11,6,12
3248,57,11,4,2,10,3,5,9,3,10
3249,63,15,4,2,9,3,6,11,3,10
3250,61,13,4,2,8,3,6,12,3,10
3251,57,11,4,2,6,3,7,11,4,9
3252,55,11,4,2,5,3,7,10,4,9
3253,45,5,3,2,5,3,6,8,4,9
3254,15,2,1,0,3,0,2,2,1,4
3255,54,9,5,1,8,3,6,10,4,8
3256,53,11,5,1,7,3,6,8,4,8
3257,64,15,5,2,9,2,7,10,5,9
3258,67,17,5,2,8,2,7,12,5,9
3259,67,15,5,2,8,3,7,13,5,9
3260,68,15,5,2,10,3,7,12,5,9
3261,64,14,5,1,8,4,7,11,5,9
3262,58,12,5,1,7,3,6,11,4,9
3263,53,10,5,1,6,3,6,9,4,9
3264,43,7,5,0,6,3,5,7,4,6
3265,44,8,5,1,4,3,5,7,4,7
3266,43,9,5,1,4,3,5,7,4,5
3267,46,12,5,2,4,3,5,6,4,5
3268,51,10,5,3,5,3,5,7,4,9
3269,42,8,5,2,6,3,5,5,3,5
3270,40,5,5,2,6,3,5,6,3,5
3271,39,6,1,1,9,2,3,5,3,9
3272,41,5,1,1,9,2,3,8,3,9
3273,41,5,1,1,9,2,4,8,3,8
3274,42,5,1,1,9,2,4,9,3,8
3275,39,5,1,1,7,2,3,8,3,9
3276,36,5,1,1,6,2,3,6,3,9
3277,37,7,1,1,6,2,3,5,3,9
3278,38,7,1,1,6,2,3,6,3,9
3279,39,7,1,1,7,2,3,6,3,9
3280,44,7,2,1,9,3,3,7,3,9
3281,41,7,1,1,8,3,3,6,3,9
3282,41,7,1,1,8,3,3,6,3,9
3283,40,7,1,1,7,3,3,6,3,9
3284,43,7,2,1,7,3,3,8,3,9
3285,41,6,1,1,7,2,3,8,3,10
3286,41,6,1,1,6,2,4,8,3,10
3287,42,5,1,1,7,2,3,8,4,11
3288,33,4,1,1,4,2,2,8,3,8
3289,33,4,1,1,4,2,2,8,3,8
3290,34,4,1,1,4,2,3,8,3,8
3291,35,5,1,1,4,2,3,8,3,8
3292,34,5,1,1,4,2,2,8,3,8
3293,34,5,1,1,4,2,2,8,3,8
3294,34,5,1,1,4,2,2,8,3,8
3295,35,5,1,1,4,2,2,9,3,8
3296,36,6,1,1,4,2,2,9,3,8
3297,35,6,1,1,4,2,2,8,3,8
3298,36,6,2,1,4,2,2,8,3,8
3299,36,6,2,1,4,2,2,8,3,8
3300,36,6,2,1,4,2,2,8,3,8
3301,35,5,2,1,4,2,2,7,3,9
3302,33,5,2,1,3,2,2,6,3,9
3303,34,6,2,1,3,2,2,6,3,9
3304,43,6,2,1,6,2,3,7,5,11
3305,43,6,2,1,6,2,3,7,5,11
3306,45,7,2,1,6,2,3,7,5,12
3307,48,8,3,1,6,2,4,7,5,12
3308,48,8,3,1,6,2,4,7,5,12
3309,50,8,3,1,6,2,4,8,6,12
3310,53,9,3,1,6,2,4,10,6,12
3311,61,10,4,2,7,3,4,11,7,13
3312,64,10,4,3,8,3,6,11,6,13
3313,58,13,4,2,10,3,6,9,2,9
3314,61,13,4,2,9,3,6,11,3,10
3315,59,11,4,2,8,3,6,12,3,10
3316,56,11,4,2,5,3,7,11,4,9
3317,54,11,4,2,5,3,7,10,4,8
3318,45,6,3,2,5,2,6,10,4,7
3319,28,2,2,1,3,2,4,7,1,6
3320,15,2,1,0,3,0,2,2,1,4
3321,52,10,4,1,8,3,6,9,4,7
3322,60,10,5,1,9,3,7,9,6,10
3323,65,14,5,1,9,2,7,10,6,11
3324,65,14,5,2,9,2,7,10,6,10
3325,66,14,5,2,8,3,7,13,5,9
3326,65,13,5,2,9,3,7,13,5,8
3327,64,14,5,1,9,3,7,11,5,9
3328,64,14,5,1,8,3,7,12,5,9
3329,62,15,5,1,8,3,6,10,5,9
3330,54,13,5,2,5,3,5,8,4,9
3331,49,11,5,2,4,3,5,7,4,8
3332,44,10,5,2,4,3,5,6,4,5
3333,49,10,5,3,4,3,5,7,4,8
3334,42,8,5,3,4,3,5,5,4,5
3335,35,5,5,2,3,3,5,5,3,4
3336,39,6,5,2,4,3,5,6,3,5
3337,39,6,1,1,8,2,3,6,3,9
3338,38,5,1,1,8,2,3,6,3,9
3339,39,5,1,1,8,2,4,7,3,8
3340,39,5,1,1,7,2,4,7,3,9
3341,40,6,1,1,7,2,4,7,3,9
3342,39,7,1,1,6,2,3,7,3,9
3343,39,7,1,1,6,2,3,7,3,9
3344,39,7,1,1,6,2,3,7,3,9
3345,41,7,1,1,7,2,3,8,3,9
3346,42,7,1,1,7,3,3,8,3,9
3347,41,7,1,1,7,3,3,7,3,9
3348,41,7,1,1,7,3,3,7,3,9
3349,41,7,1,1,7,3,3,7,3,9
3350,42,7,1,1,7,3,3,8,3,9
3351,41,7,1,1,6,2,3,8,3,10
3352,40,6,1,1,6,2,3,8,3,10
3353,41,6,1,1,6,2,3,7,4,11
3354,41,5,1,1,7,2,3,8,4,10
3355,34,5,1,1,4,2,2,8,3,8
3356,34,5,1,1,4,2,2,8,3,8
3357,34,5,1,1,4,2,2,8,3,8
3358,34,5,1,1,4,2,2,8,3,8
3359,34,5,1,1,4,2,2,8,3,8
3360,34,5,1,1,4,2,2,8,3,8
3361,34,5,1,1,4,2,2,8,3,8
3362,35,6,1,1,4,2,2,8,3,8
3363,35,6,1,1,4,2,2,8,3,8
3364,36,6,2,1,4,2,2,8,3,8
3365,36,6,2,1,4,2,2,8,3,8
3366,35,6,2,1,4,2,2,7,3,8
3367,35,5,2,1,4,2,2,7,3,9
3368,34,5,2,1,3,2,3,6,3,9
3369,36,6,2,1,4,2,3,6,3,9
3370,44,6,2,1,6,2,4,7,5,11
3371,45,6,2,1,6,2,4,7,5,12
3372,46,7,2,1,6,2,4,7,5,12
3373,46,7,2,1,6,2,4,7,5,12
3374,47,8,2,1,6,2,4,7,5,12
3375,47,8,2,1,6,2,4,7,5,12
3376,48,8,2,1,6,2,4,8,5,12
3377,56,8,3,1,6,3,4,11,7,13
3378,62,8,4,3,8,3,5,11,7,13
3379,70,14,4,3,10,3,6,12,5,13
3380,64,13,4,2,10,3,6,11,3,12
3381,55,10,3,2,7,3,6,10,3,11
3382,53,8,4,2,6,3,6,10,4,10
3383,50,8,4,2,5,3,6,9,4,9
3384,46,5,4,2,5,3,6,9,4,8
3385,47,6,4,1,5,3,6,10,4,8
3386,43,4,3,1,5,2,6,10,4,8
3387,35,1,2,1,3,2,6,10,2,8
3388,36,1,2,1,4,2,6,8,3,9
3389,54,10,3,1,7,3,7,9,5,9
3390,55,10,4,1,8,2,6,9,5,10
3391,56,9,4,1,9,2,7,9,5,10
3392,65,14,5,1,9,3,7,11,6,9
3393,64,13,5,2,9,3,7,13,4,8
3394,67,15,5,2,9,3,7,13,5,8
3395,67,16,5,2,8,3,7,12,5,9
3396,71,17,5,3,10,3,7,12,5,9
3397,65,16,5,3,8,3,6,10,5,9
3398,55,12,5,3,5,3,5,9,4,9
3399,52,11,5,3,4,3,5,8,4,9
3400,49,9,5,3,4,3,5,8,4,8
3401,44,8,5,3,4,3,5,7,4,5
3402,36,5,5,2,3,3,5,5,4,4
3403,34,5,5,2,2,3,5,5,3,4
3404,36,6,5,2,2,3,4,6,3,5
3405,37,5,5,2,4,3,4,6,3,5
3406,39,5,1,1,8,2,3,6,3,10
3407,39,6,1,1,7,2,3,6,3,10
3408,40,6,1,1,7,2,4,7,3,9
3409,40,6,1,1,7,2,4,7,3,9
3410,41,7,1,1,7,2,4,7,3,9
3411,40,7,1,1,6,2,4,7,3,9
3412,40,7,1,1,6,2,3,8,3,9
3413,40,7,1,1,6,2,3,8,3,9
3414,40,7,1,1,6,2,3,8,3,9
3415,41,7,1,1,7,2,3,8,3,9
3416,41,7,1,1,7,2,3,8,3,9
3417,41,7,1,1,7,3,3,7,3,9
3418,40,7,1,1,6,3,3,7,3,9
3419,41,7,1,1,6,2,3,8,3,10
3420,41,7,1,1,6,2,3,8,3,10
3421,40,6,1,1,6,2,3,8,3,10
3422,40,6,1,1,6,2,3,7,4,10
3423,41,5,1,1,7,2,3,8,4,10
3424,34,5,1,1,4,2,2,8,3,8
3425,34,5,1,1,4,2,2,8,3,8
3426,34,5,1,1,4,2,2,8,3,8
3427,34,5,1,1,4,2,2,8,3,8
3428,34,5,1,1,4,2,2,8,3,8
3429,33,5,1,1,4,2,2,7,3,8
3430,33,5,1,1,4,2,2,7,3,8
3431,34,5,1,1,4,2,2,8,3,8
3432,34,5,1,1,4,2,2,8,3,8
3433,36,6,2,1,4,2,2,8,3,8
3434,36,6,2,1,4,2,2,8,3,8
3435,35,5,2,1,4,2,3,7,3,8
3436,42,5,2,1,7,2,4,8,4,9
3437,42,5,2,1,6,2,4,8,5,9
3438,44,5,2,1,6,2,4,8,5,11
3439,46,6,2,1,6,2,4,8,5,12
3440,46,6,2,1,6,2,4,8,5,12
3441,46,7,2,1,6,2,4,7,5,12
3442,46,7,2,1,6,2,4,7,5,12
3443,47,7,2,1,6,2,4,8,5,12
3444,47,7,2,1,6,2,4,8,5,12
3445,47,7,2,1,6,2,4,8,5,12
3446,46,6,2,1,6,2,4,8,5,12
3447,48,6,2,1,6,3,4,9,5,12
3448,65,12,4,3,7,3,6,12,5,13
3449,68,13,4,3,10,3,6,12,5,12
3450,60,11,4,3,7,3,6,12,3,11
3451,52,7,3,2,6,3,6,11,4,10
3452,46,4,4,2,5,3,6,9,4,9
3453,47,6,4,2,5,3,6,9,4,8
3454,46,5,4,2,5,3,6,9,4,8
3455,45,4,4,1,4,3,6,10,4,9
3456,44,4,4,1,4,2,6,10,4,9
3457,50,8,4,1,6,2,6,9,5,9
3458,56,10,5,1,7,1,7,9,6,10
3459,58,10,5,1,8,2,7,8,6,11
3460,65,12,5,1,9,3,7,11,6,11
3461,67,15,5,1,9,3,7,12,5,10
3462,65,14,5,1,10,3,7,13,4,8
3463,64,15,5,2,8,3,6,13,4,8
3464,63,17,5,3,8,3,6,9,4,8
3465,65,18,5,3,8,3,6,9,4,9
3466,58,14,5,3,6,3,6,10,4,7
3467,52,12,5,3,5,3,5,9,4,6
3468,45,9,5,3,4,3,5,7,4,5
3469,39,6,5,2,4,3,5,6,4,4
3470,38,6,5,2,4,3,5,5,4,4
3471,34,5,5,2,2,3,5,5,3,4
3472,33,4,5,2,2,3,5,5,3,4
3473,33,5,5,1,2,3,4,6,3,4
3474,34,4,5,1,3,3,4,6,3,5
3475,37,5,5,1,4,3,4,7,3,5
3476,38,5,1,1,7,2,3,6,3,10
3477,38,5,1,1,7,2,3,6,3,10
3478,38,5,1,1,7,2,3,7,3,9
3479,40,6,1,1,7,2,4,7,3,9
3480,39,6,1,1,6,2,4,7,3,9
3481,41,7,1,1,6,2,4,8,3,9
3482,41,8,1,1,6,2,3,8,3,9
3483,40,7,1,1,6,2,3,8,3,9
3484,40,7,1,1,6,2,3,8,3,9
3485,40,7,1,1,6,2,3,8,3,9
3486,40,7,1,1,6,2,3,8,3,9
3487,39,7,1,1,6,2,3,7,3,9
3488,39,7,1,1,6,2,3,7,3,9
3489,41,7,1,1,6,2,3,8,3,10
3490,41,7,1,1,6,2,3,8,3,10
3491,40,6,1,1,6,2,3,8,3,10
3492,40,6,1,1,6,2,3,7,4,10
3493,38,5,1,1,6,2,3,7,4,9
3494,41,5,1,1,7,2,3,8,4,10
3495,34,5,1,1,4,2,2,8,3,8
3496,34,5,1,1,4,2,2,8,3,8
3497,34,5,1,1,4,2,2,8,3,8
3498,33,5,1,1,4,2,2,7,3,8
3499,33,5,1,1,4,2,2,7,3,8
3500,33,5,1,1,4,2,2,7,3,8
3501,33,5,1,1,4,2,2,7,3,8
3502,33,5,1,1,4,2,2,7,3,8
3503,34,5,2,1,4,2,2,7,3,8
3504,42,5,2,1,7,2,4,8,4,9
3505,42,5,2,1,7,2,4,8,4,9
3506,42,6,2,1,6,2,4,8,4,9
3507,42,6,2,1,6,2,4,8,4,9
3508,44,6,2,1,6,2,4,8,5,10
3509,46,6,2,1,6,2,4,8,5,12
3510,46,6,2,1,6,2,4,8,5,12
3511,47,7,2,1,6,2,4,8,5,12
3512,47,7,2,1,6,2,4,8,5,12
3513,47,7,2,1,6,2,4,8,5,12
3514,47,7,2,1,6,2,4,8,5,12
3515,47,7,2,1,6,2,4,8,5,12
3516,47,7,2,1,6,2,4,8,5,12
3517,54,6,4,1,6,3,5,10,7,12
3518,50,6,2,2,7,3,4,10,3,13
3519,65,11,4,3,9,3,6,12,5,12
3520,64,12,4,3,8,3,6,12,4,12
3521,57,9,4,3,6,3,6,11,4,11
3522,49,8,4,2,5,3,6,8,4,9
3523,48,7,4,2,4,3,6,9,4,9
3524,50,8,4,2,4,3,6,10,4,9
3525,49,7,4,1,4,3,7,10,4,9
3526,48,6,4,1,4,3,6,11,4,9
3527,51,9,4,1,5,1,7,10,5,9
3528,58,11,5,1,6,1,7,10,6,11
3529,62,14,5,1,6,2,7,12,5,10
3530,61,13,5,1,7,3,7,10,5,10
3531,63,13,5,1,8,3,7,12,5,9
3532,62,14,5,0,9,3,7,12,4,8
3533,60,16,5,1,8,3,6,9,4,8
3534,60,14,5,3,8,3,6,9,4,8
3535,57,13,5,3,8,3,6,8,4,7
3536,53,13,5,3,6,3,5,8,4,6
3537,51,12,5,3,5,3,5,8,4,6
3538,44,9,5,3,4,3,5,6,4,5
3539,41,8,5,2,4,3,5,6,4,4
3540,38,6,5,2,4,3,5,5,4,4
3541,34,5,5,2,2,3,5,5,3,4
3542,31,3,5,2,2,3,4,5,3,4
3543,32,4,5,1,2,3,4,6,3,4
3544,33,4,5,1,3,3,4,6,3,4
3545,35,3,5,1,4,3,4,7,3,5
3546,43,6,5,2,6,3,4,7,3,7
3547,38,5,1,1,7,2,3,6,3,10
3548,38,5,1,1,7,2,3,6,3,10
3549,37,4,1,1,7,2,3,7,3,9
3550,40,6,1,1,6,2,4,8,3,9
3551,40,6,1,1,6,2,4,8,3,9
3552,41,7,1,1,6,2,4,8,3,9
3553,40,7,1,1,6,2,3,8,3,9
3554,40,7,1,1,6,2,3,8,3,9
3555,40,7,1,1,6,2,3,8,3,9
3556,40,7,1,1,6,2,3,8,3,9
3557,40,7,1,1,6,2,3,8,3,9
3558,39,7,1,1,6,2,3,7,3,9
3559,41,8,1,1,6,2,3,7,3,10
3560,40,7,1,1,6,2,3,7,3,10
3561,41,7,1,1,6,2,3,8,3,10
3562,40,6,1,1,6,2,3,8,3,10
3563,41,6,1,1,6,2,3,8,4,10
3564,38,5,1,1,6,2,3,7,4,9
3565,39,6,1,1,6,2,3,7,4,9
3566,41,6,1,1,6,2,3,8,4,10
3567,41,6,1,1,6,2,3,8,4,10
3568,31,4,1,1,3,2,2,7,3,8
3569,32,4,1,1,4,2,2,7,3,8
3570,32,4,1,1,4,2,2,7,3,8
3571,32,4,1,1,4,2,2,7,3,8
3572,32,4,1,1,4,2,2,7,3,8
3573,33,4,2,1,4,2,2,7,3,8
3574,34,4,2,1,4,2,2,7,3,9
3575,42,6,2,1,6,2,4,8,4,9
3576,42,6,2,1,6,2,4,8,4,9
3577,42,6,2,1,6,2,4,8,4,9
3578,43,6,2,1,6,2,4,8,4,10
3579,43,6,2,1,6,2,4,8,4,10
3580,44,6,2,1,6,2,4,8,5,10
3581,45,7,2,1,6,2,4,8,5,10
3582,45,7,2,1,6,2,4,8,5,10
3583,47,7,2,1,6,2,4,8,5,12
3584,47,7,2,1,6,2,4,8,5,12
3585,47,7,2,1,6,2,4,8,5,12
3586,47,7,2,1,6,2,4,8,5,12
3587,50,7,2,1,6,3,4,10,5,12
3588,46,7,2,1,6,2,4,8,4,12
3589,55,7,4,1,8,3,4,11,5,12
3590,61,10,4,2,9,3,5,12,5,11
3591,62,10,4,2,8,3,6,13,4,12
3592,52,8,4,3,5,3,6,9,4,10
3593,51,7,4,2,5,3,6,11,4,9
3594,52,9,4,2,4,3,7,10,4,9
3595,52,9,4,2,4,3,7,10,4,9
3596,50,8,4,1,4,3,6,10,4,10
3597,46,6,4,1,4,1,7,10,4,9
3598,49,8,4,1,4,1,7,10,4,10
3599,52,10,5,1,4,2,7,10,4,9
3600,60,14,5,1,6,2,7,10,5,10
3601,59,15,5,1,6,2,6,10,4,10
3602,55,11,5,1,7,3,6,9,5,8
3603,56,12,5,0,9,3,6,9,4,8
3604,53,13,5,0,8,3,5,8,4,7
3605,57,14,5,1,8,3,6,8,4,8
3606,57,13,5,3,8,3,6,8,4,7
3607,52,13,5,2,7,3,5,8,4,5
3608,42,8,5,2,5,3,5,6,4,4
3609,41,8,5,2,4,3,5,6,4,4
3610,40,8,5,2,4,3,5,5,4,4
3611,36,5,5,2,3,3,5,5,4,4
3612,32,4,5,2,2,3,4,5,3,4
3613,32,4,5,1,3,3,4,5,3,4
3614,31,3,5,1,2,3,4,6,3,4
3615,31,2,5,1,3,3,4,6,3,4
3616,33,3,5,1,3,3,4,7,3,4
3617,40,5,5,2,5,3,3,7,3,7
3618,39,4,5,2,6,3,3,7,3,6
3619,39,6,1,1,7,2,3,6,3,10
3620,37,4,1,1,7,2,3,6,3,10
3621,37,5,1,1,6,2,3,7,3,9
3622,40,6,1,1,6,2,4,8,3,9
3623,41,7,1,1,6,2,4,8,3,9
3624,41,7,1,1,6,2,4,8,3,9
3625,40,7,1,1,6,2,3,8,3,9
3626,40,7,1,1,6,2,3,8,3,9
3627,40,7,1,1,6,2,3,8,3,9
3628,40,7,1,1,6,2,3,8,3,9
3629,40,7,1,1,6,2,3,8,3,9
3630,39,7,1,1,6,2,3,7,3,9
3631,40,7,1,1,6,2,3,7,3,10
3632,40,7,1,1,6,2,3,7,3,10
3633,41,7,1,1,6,2,3,8,3,10
3634,40,6,1,1,6,2,3,8,3,10
3635,40,6,1,1,6,2,3,8,3,10
3636,39,6,1,1,6,2,3,7,4,9
3637,39,6,1,1,6,2,3,7,4,9
3638,39,6,1,1,6,2,3,7,4,9
3639,41,6,1,1,6,2,4,8,4,9
3640,42,6,1,1,6,2,4,8,4,10
3641,42,6,1,1,6,2,4,8,4,10
3642,42,6,1,1,6,2,4,8,4,10
3643,42,6,1,1,6,2,4,8,4,10
3644,42,5,2,1,6,2,4,8,4,10
3645,42,5,2,1,6,2,4,8,4,10
3646,44,6,2,1,6,2,4,8,4,11
3647,43,6,2,1,6,2,4,8,4,10
3648,43,6,2,1,6,2,4,7,4,11
3649,43,6,2,1,6,2,4,8,4,10
3650,43,6,2,1,6,2,4,8,4,10
3651,43,6,2,1,6,2,4,8,4,10
3652,44,6,2,1,6,2,4,8,5,10
3653,45,7,2,1,6,2,4,8,5,10
3654,45,7,2,1,6,2,4,8,5,10
3655,47,7,2,1,6,2,4,8,5,12
3656,47,7,2,1,6,2,4,8,5,12
3657,47,7,2,1,6,2,4,8,5,12
